Id,MSSubClass,LotArea,PoolArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MiscVal,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,MoSold,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice
660,20,9937,0,5,7,1964,1999,0,637,0,849,1486,1486,0,0,1486,7,0,3,2,480,0,0,0,0,0,167000
661,60,12384,0,7,7,1976,1976,0,0,0,793,793,1142,793,0,1935,7,1,11,2,550,0,113,252,0,0,197900
662,60,46589,0,8,7,1994,2005,0,1361,180,88,1629,1686,762,0,2448,8,1,7,3,711,517,76,0,0,0,402000
663,20,13560,0,6,3,1968,1968,0,0,0,1392,1392,1392,0,0,1392,5,2,7,2,576,0,0,240,0,0,110000
664,85,10012,0,4,5,1972,1972,0,920,180,38,1138,1181,0,0,1181,6,0,4,2,588,0,0,180,0,0,137500
665,20,20896,0,8,5,2005,2006,0,1721,0,356,2077,2097,0,0,2097,8,1,1,3,1134,192,267,0,0,0,423000
666,60,11194,0,8,5,2000,2000,0,0,0,1406,1406,1454,482,0,1936,7,1,11,2,504,188,124,0,0,0,230500
667,60,18450,0,6,5,1965,1979,0,187,723,111,1021,1465,915,0,2380,7,1,8,2,596,0,265,0,0,0,129000
668,20,8125,0,6,5,1994,1998,0,1138,0,270,1408,1679,0,0,1679,7,1,10,2,575,224,42,0,0,0,193500
669,20,14175,0,5,6,1956,1987,0,988,0,200,1188,1437,0,0,1437,6,1,11,2,576,304,0,0,0,0,168000
670,30,11600,0,4,5,1922,1950,0,0,0,700,700,1180,0,0,1180,5,1,7,1,252,0,0,67,0,0,137500
671,60,8633,0,6,5,2005,2005,0,193,0,545,738,738,738,0,1476,7,0,2,2,540,100,35,0,0,0,173500
672,70,6629,0,6,6,1925,1950,0,551,0,121,672,697,672,0,1369,6,0,7,1,300,147,0,0,0,0,103600
673,20,11250,0,6,6,1977,1977,0,767,0,441,1208,1208,0,0,1208,6,1,6,2,546,198,42,0,0,0,165000
674,20,14442,0,6,7,1957,2004,0,1186,0,291,1477,1839,0,0,1839,7,2,6,2,416,0,87,0,0,200,257500
675,20,9200,0,6,6,1965,1965,0,892,0,244,1136,1136,0,0,1136,5,1,7,1,384,426,0,0,0,0,140000
676,160,2289,0,6,6,1978,1978,0,311,0,544,855,855,586,0,1441,7,1,4,2,440,28,0,0,0,0,148500
677,70,9600,0,4,2,1900,1950,0,0,0,1095,1095,1095,679,0,1774,8,0,5,3,779,0,0,90,0,0,87000
678,30,9022,0,5,8,1924,2006,0,0,0,768,768,792,0,0,792,5,0,5,1,240,316,0,120,0,0,109500
679,20,11844,0,8,5,2008,2008,0,0,0,2046,2046,2046,0,0,2046,7,1,7,3,834,322,82,0,0,0,372500
680,20,9945,0,5,5,1961,1961,0,827,0,161,988,988,0,0,988,5,0,10,2,572,0,0,0,0,0,128500
681,120,8012,0,6,5,1980,1980,0,543,119,261,923,923,0,0,923,5,1,5,1,264,80,0,0,0,0,143000
682,50,4500,0,5,5,1932,2000,0,182,0,611,793,848,672,0,1520,6,0,7,1,281,0,0,56,0,0,159434
683,120,2887,0,6,5,1996,1997,0,1003,0,288,1291,1291,0,0,1291,6,1,11,2,431,307,0,0,0,0,173000
684,20,11248,0,9,5,2002,2002,0,1059,0,567,1626,1668,0,0,1668,7,1,7,3,702,257,45,0,0,0,285000
685,60,16770,0,7,5,1998,1998,0,0,0,1195,1195,1195,644,0,1839,7,0,6,2,486,0,81,0,0,0,221000
686,160,5062,0,7,5,1984,1984,0,828,182,180,1190,1190,900,0,2090,6,1,9,2,577,219,0,0,0,0,207500
687,60,10207,0,7,6,2007,2007,0,0,0,874,874,874,887,0,1761,7,0,8,2,578,144,105,0,0,0,227875
688,160,5105,0,7,5,2004,2004,0,239,0,312,551,551,551,0,1102,4,0,3,2,480,0,60,0,0,0,148800
689,20,8089,0,8,6,2007,2007,0,945,0,474,1419,1419,0,0,1419,7,1,10,2,567,140,0,0,0,0,392000
690,120,7577,0,6,5,2005,2006,0,20,0,1342,1362,1362,0,0,1362,6,1,6,2,460,192,28,0,0,0,194700
691,120,4426,0,6,5,2004,2004,0,697,0,151,848,848,0,0,848,3,1,5,2,420,149,0,0,0,0,141000
692,60,21535,0,10,6,1994,1995,0,1455,0,989,2444,2444,1872,0,4316,10,2,1,3,832,382,50,0,0,0,755000
693,60,26178,0,7,5,1989,1990,0,965,0,245,1210,1238,1281,0,2519,9,2,4,2,628,320,27,0,0,0,335000
694,30,5400,0,5,6,1921,1968,0,0,0,1073,1073,1073,0,0,1073,4,0,12,1,326,0,0,112,0,0,108480
695,50,6120,0,5,6,1936,1950,0,0,0,927,927,1067,472,0,1539,5,0,4,2,576,112,0,0,0,0,141500
696,20,13811,0,6,6,1987,1987,0,980,40,92,1112,1137,0,0,1137,5,1,7,2,551,125,0,0,0,0,176000
697,30,6000,0,5,7,1921,1950,0,616,0,0,616,616,0,0,616,4,0,6,1,205,0,0,129,0,0,89000
698,20,6420,0,5,7,1952,1952,0,210,551,219,980,1148,0,0,1148,6,0,9,1,308,0,0,0,0,0,123500
699,20,8450,0,5,8,1965,2009,0,553,117,224,894,894,0,0,894,5,1,4,1,336,416,144,0,0,0,138500
700,120,4282,0,7,5,2004,2004,0,16,0,1375,1391,1391,0,0,1391,5,0,7,2,530,156,158,0,0,0,196000
701,20,14331,0,8,5,2002,2002,0,1274,0,526,1800,1800,0,0,1800,7,1,5,3,765,270,78,0,0,0,312500
702,20,9600,0,7,5,1969,1969,0,0,0,1164,1164,1164,0,0,1164,6,0,7,2,528,0,0,0,0,0,140000
703,60,12438,0,8,5,2006,2006,0,0,0,1234,1234,1264,1312,0,2576,10,1,7,3,666,324,100,0,0,0,361919
704,190,7630,0,5,9,1900,1996,0,0,0,360,360,1032,780,0,1812,8,1,5,2,672,344,0,40,0,0,140000
705,20,8400,0,7,5,2004,2005,0,712,0,761,1473,1484,0,0,1484,7,0,5,2,606,0,35,0,144,0,213000
706,190,5600,0,4,5,1930,1950,3500,0,0,0,0,372,720,0,1092,7,0,7,0,0,0,0,0,0,0,55000
707,20,115149,0,7,5,1971,2002,0,1219,0,424,1643,1824,0,0,1824,5,2,6,2,739,380,48,0,0,0,302000
708,120,6240,0,8,5,2006,2006,0,863,0,461,1324,1324,0,0,1324,6,1,12,2,550,192,38,0,0,0,254000
709,60,9018,0,7,5,2007,2007,0,0,0,728,728,728,728,0,1456,8,1,7,2,400,100,24,0,0,0,179540
710,20,7162,0,5,7,1966,1966,0,0,0,876,876,904,0,0,904,6,0,12,1,408,0,0,0,0,0,109900
711,30,4130,0,3,6,1935,2003,0,0,0,270,270,729,0,0,729,5,0,7,0,0,0,0,0,0,0,52000
712,50,8712,0,4,7,1900,1950,0,0,0,859,859,859,319,0,1178,7,0,1,1,384,68,0,98,0,0,102776
713,120,4671,0,8,5,1988,1989,0,767,0,461,1228,1228,0,0,1228,5,1,10,2,472,168,120,0,0,0,189000
714,190,9873,0,4,5,1970,1970,0,789,0,171,960,960,0,0,960,6,0,5,2,576,0,288,0,0,0,129000
715,60,13517,0,6,8,1976,2005,0,533,0,192,725,725,754,0,1479,6,0,3,2,475,0,44,0,0,0,130500
716,20,10140,0,6,5,1974,1974,0,0,0,1064,1064,1350,0,0,1350,7,1,8,2,478,0,0,0,0,0,165000
717,70,10800,0,7,8,1890,1998,0,0,0,718,718,1576,978,0,2554,8,0,7,2,704,0,48,143,0,0,159500
718,20,10000,0,5,6,1973,2000,0,1084,0,92,1176,1178,0,0,1178,5,1,11,2,439,224,0,0,0,0,157000
719,60,10542,0,7,5,1993,1994,0,1173,0,138,1311,1325,1093,0,2418,9,1,8,3,983,250,154,216,0,0,341000
720,20,9920,0,5,6,1969,1969,0,523,0,448,971,971,0,0,971,5,1,5,1,300,0,0,0,0,0,128500
721,120,6563,0,8,5,1985,1985,0,1148,0,594,1742,1742,0,0,1742,5,1,12,2,564,114,28,234,0,0,275000
722,120,4426,0,6,5,2004,2004,0,662,0,186,848,848,0,0,848,3,0,5,2,420,160,0,0,0,0,143000
723,20,8120,0,4,7,1970,1970,0,191,0,673,864,864,0,0,864,5,0,7,2,463,0,0,0,0,0,124500
724,50,8172,0,4,6,1954,1972,0,0,0,941,941,997,473,0,1470,7,0,5,1,548,0,0,0,0,156,135000
725,20,13286,0,9,5,2007,2008,0,1234,0,464,1698,1698,0,0,1698,8,1,2,3,768,327,64,0,0,0,320000
726,20,6960,0,4,6,1970,1970,500,375,239,250,864,864,0,0,864,5,0,11,2,660,96,0,0,0,0,120500
727,20,21695,0,6,9,1988,2007,0,808,0,72,880,1680,0,0,1680,5,1,12,2,540,292,44,0,182,0,222000
728,20,7314,0,7,5,2007,2007,0,724,0,508,1232,1232,0,0,1232,6,0,2,2,632,132,0,0,0,0,194500
729,90,11475,0,5,5,1958,1958,0,0,0,1584,1584,1776,0,0,1776,9,0,7,3,888,0,25,0,0,0,110000
730,30,6240,0,4,5,1925,1950,0,152,0,628,780,848,0,360,1208,5,0,1,2,539,0,23,112,0,0,103000
731,120,5389,0,8,5,1995,1996,0,1180,0,415,1595,1616,0,0,1616,5,1,3,2,608,237,152,0,0,0,236500
732,80,9590,0,7,5,2003,2003,0,786,0,82,868,1146,0,0,1146,6,1,5,2,438,160,22,0,0,0,187500
733,60,11404,0,7,5,1998,1999,0,252,0,901,1153,1153,878,0,2031,8,1,7,2,541,192,84,0,0,0,222500
734,20,10000,0,5,6,1961,1983,400,594,0,270,864,1144,0,0,1144,6,1,3,1,264,165,0,0,0,0,131400
735,20,8978,0,5,5,1968,1968,0,0,0,948,948,948,0,0,948,6,0,5,1,300,147,0,0,0,0,108000
736,75,10800,0,7,7,1914,1970,0,390,0,490,880,880,888,0,1768,6,2,10,2,320,0,341,0,0,0,163000
737,90,8544,0,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,6,0,7,2,400,0,0,0,0,0,93500
738,60,10463,0,8,5,2005,2005,0,0,0,893,893,901,900,0,1801,8,1,6,3,800,0,116,0,0,0,239900
739,90,10800,0,5,5,1987,1988,0,1200,0,0,1200,1200,0,0,1200,5,0,3,0,0,120,0,0,0,0,179000
740,60,9313,0,7,5,2004,2004,0,0,0,864,864,864,864,0,1728,7,0,4,2,572,187,56,0,0,0,190000
741,70,9600,0,5,7,1910,2002,0,0,0,264,264,768,664,0,1432,7,0,5,2,360,270,0,112,0,0,132000
742,20,6768,0,6,8,1961,1996,0,832,0,80,912,912,0,0,912,5,0,5,1,288,168,0,0,0,0,142000
743,20,8450,0,7,5,2000,2001,0,0,0,1349,1349,1349,0,0,1349,6,0,12,2,539,120,55,0,0,0,179000
744,80,12886,0,5,6,1963,1999,0,444,0,76,520,1464,0,0,1464,6,1,10,2,480,302,0,0,0,100,175000
745,120,5395,0,8,5,1993,1993,0,733,0,604,1337,1337,0,0,1337,5,1,10,2,462,96,0,70,168,0,180000
746,60,8963,0,8,9,1976,1996,0,575,80,487,1142,1175,1540,0,2715,11,2,7,2,831,0,204,0,0,0,299800
747,60,8795,0,7,5,2000,2000,0,300,0,652,952,980,1276,0,2256,8,1,4,2,554,224,54,0,0,0,236000
748,70,11700,0,7,7,1880,2003,0,0,0,1240,1240,1320,1320,0,2640,8,1,5,4,864,181,0,386,0,0,265979
749,20,10593,0,7,5,1996,1996,0,919,0,801,1720,1720,0,0,1720,7,1,3,2,527,240,56,154,0,0,260400
750,50,8405,0,4,3,1945,1950,0,0,0,0,0,1088,441,0,1529,9,0,4,1,240,92,0,185,0,0,98000
751,50,8800,0,4,7,1910,2004,0,0,0,576,576,792,348,0,1140,7,0,6,0,0,0,160,0,0,0,96500
752,60,7750,0,7,5,2003,2003,0,0,0,660,660,660,660,0,1320,6,0,8,2,400,0,48,0,0,0,162000
753,20,9236,0,6,5,1997,1997,0,1200,0,279,1479,1494,0,0,1494,6,0,7,2,576,168,27,0,0,0,217000
754,60,10240,0,8,5,2005,2005,0,0,0,1030,1030,1038,1060,0,2098,8,1,3,3,878,192,52,0,0,0,275500
755,20,7930,0,6,8,1969,2005,0,439,472,115,1026,1026,0,0,1026,5,0,7,2,440,171,48,0,0,0,156000
756,160,3230,0,6,5,1999,1999,0,381,0,348,729,742,729,0,1471,6,0,3,2,440,0,24,0,0,0,172500
757,60,10769,0,8,5,2007,2007,0,20,0,846,866,866,902,0,1768,7,0,4,2,578,144,105,0,0,0,212000
758,60,11616,0,6,5,1978,1978,0,438,0,234,672,672,714,0,1386,6,1,4,2,440,335,0,0,0,0,158900
759,160,2280,0,7,5,1999,1999,0,549,0,195,744,757,744,0,1501,6,0,8,2,440,0,0,0,0,0,179400
760,60,12257,0,8,5,1995,1995,0,56,64,1198,1318,1328,1203,0,2531,9,1,11,3,752,222,98,0,0,0,290000
761,20,9100,0,6,6,1959,1959,450,612,0,252,864,864,0,0,864,5,0,10,1,300,0,0,0,0,0,127500
762,30,6911,0,5,5,1924,1950,0,405,0,740,1145,1301,0,0,1301,5,0,10,2,440,0,0,0,0,0,100000
763,60,8640,0,7,5,2009,2009,0,24,0,732,756,764,783,0,1547,7,0,6,2,614,169,45,0,0,0,215200
764,60,9430,0,8,5,1999,1999,0,1163,0,89,1252,1268,1097,0,2365,8,1,7,3,856,0,128,0,0,180,337000
765,120,9549,0,8,5,1995,1996,0,437,1057,0,1494,1494,0,0,1494,6,1,4,2,481,0,30,0,0,216,270000
766,20,14587,0,9,5,2008,2008,0,0,0,1498,1498,1506,0,0,1506,6,1,8,2,592,0,174,0,0,0,264132
767,60,10421,0,7,5,1988,1988,500,394,0,586,980,980,734,0,1714,7,1,3,2,496,228,66,156,0,0,196500
768,50,12508,0,6,7,1940,1985,1300,660,0,323,983,983,767,0,1750,7,0,7,1,423,245,0,156,0,0,160000
769,20,9100,0,7,5,2004,2005,0,24,0,1836,1860,1836,0,0,1836,8,1,10,2,484,120,33,0,0,0,216837
770,60,53504,0,8,5,2003,2003,0,1416,0,234,1650,1690,1589,0,3279,12,1,6,3,841,503,36,0,0,210,538000
771,85,7252,0,5,5,1982,1982,0,685,0,173,858,858,0,0,858,5,0,4,2,576,120,0,0,0,0,134900
772,20,8877,0,4,5,1951,1951,0,836,0,0,836,1220,0,0,1220,6,0,4,2,396,0,0,0,0,0,102000
773,80,7819,0,6,5,1976,1976,0,422,127,480,1029,1117,0,0,1117,6,1,3,2,672,144,0,0,0,0,107000
774,20,10150,0,5,5,1958,1958,0,456,0,456,912,912,0,0,912,5,0,7,1,275,0,0,0,0,0,114500
775,20,14226,0,8,5,2006,2006,0,0,0,1935,1935,1973,0,0,1973,9,1,7,3,895,315,45,0,0,0,395000
776,120,4500,0,6,5,1998,1998,0,866,0,338,1204,1204,0,0,1204,5,0,6,2,412,0,247,0,0,0,162000
777,20,11210,0,7,5,2005,2006,0,20,0,1594,1614,1614,0,0,1614,7,0,7,3,865,144,59,0,0,0,221500
778,20,13350,0,5,5,1974,1974,0,762,0,102,864,894,0,0,894,5,1,6,2,440,241,0,0,0,0,142500
779,90,8400,0,5,5,1977,1977,0,0,0,0,0,2020,0,0,2020,10,2,10,2,630,0,0,0,0,0,144000
780,90,10530,0,6,5,1977,1977,0,975,0,0,975,1004,0,0,1004,4,0,5,2,504,0,0,0,0,0,135000
781,20,7875,0,7,5,1995,1996,0,0,0,1237,1237,1253,0,0,1253,6,1,6,2,402,220,21,0,0,0,176000
782,60,7153,0,6,5,1992,1992,0,387,0,374,761,810,793,0,1603,7,0,7,2,484,0,124,0,0,0,175900
783,20,16285,0,7,5,2001,2002,0,0,0,1413,1413,1430,0,0,1430,6,0,6,2,605,0,33,0,0,0,187100
784,85,9101,0,5,6,1978,1978,0,1097,0,0,1097,1110,0,0,1110,4,1,7,2,602,303,30,0,0,0,165500
785,75,6300,0,6,6,1914,2001,0,0,0,742,742,742,742,0,1484,9,1,6,0,0,0,291,134,0,0,128000
786,20,9790,0,6,5,1967,1967,0,251,630,491,1372,1342,0,0,1342,7,1,9,2,457,0,0,0,0,197,161500
787,50,10800,0,5,6,1915,1950,1200,686,0,0,686,966,686,0,1652,7,0,6,1,416,0,0,196,0,0,139000
788,60,10142,0,7,5,2004,2004,0,656,0,300,956,956,1128,0,2084,8,0,1,2,618,0,45,0,0,0,233000
789,20,6000,0,4,7,1954,2000,0,0,0,901,901,901,0,0,901,4,0,8,1,281,0,0,0,0,0,107900
790,60,12205,0,6,8,1966,2007,0,568,0,264,832,976,1111,0,2087,9,0,7,2,444,133,168,0,0,0,187500
791,120,3182,0,7,5,2005,2006,0,16,0,1129,1145,1145,0,0,1145,5,1,9,2,397,100,16,0,0,0,160200
792,80,11333,0,6,5,1976,1976,0,539,0,490,1029,1062,0,0,1062,5,2,5,2,539,120,0,0,0,0,146800
793,60,9920,0,7,5,1996,1997,0,862,0,255,1117,1127,886,0,2013,8,1,6,2,455,180,130,0,0,0,269790
794,20,9158,0,8,5,2007,2007,0,0,0,1496,1496,1496,0,0,1496,7,0,6,2,474,168,130,0,0,0,225000
795,60,10832,0,7,5,1994,1996,500,0,0,712,712,1086,809,0,1895,7,1,10,2,409,143,46,0,0,0,194500
796,60,8400,0,6,6,1980,1981,0,0,0,650,650,888,676,0,1564,7,1,4,2,476,0,50,0,0,204,171000
797,20,8197,0,6,5,1977,1977,0,0,0,660,660,1285,0,0,1285,7,1,4,2,528,138,0,0,0,0,143500
798,20,7677,0,5,5,1953,1953,0,570,0,203,773,773,0,0,773,4,0,4,1,240,0,0,0,0,0,110000
799,60,13518,0,9,5,2008,2009,0,0,0,1926,1926,1966,1174,0,3140,11,2,7,3,820,144,78,0,0,0,485000
800,50,7200,0,5,7,1937,1950,0,569,0,162,731,981,787,0,1768,7,2,6,1,240,0,0,264,0,0,175000
801,60,12798,0,6,5,1997,1997,400,462,0,154,616,616,1072,0,1688,8,0,5,2,603,403,114,185,0,0,200000
802,30,4800,0,4,7,1916,1990,0,197,0,999,1196,1196,0,0,1196,5,0,7,2,440,0,0,0,0,0,109900
803,60,8199,0,7,5,2005,2005,0,648,0,80,728,728,728,0,1456,7,1,10,2,410,36,18,0,0,0,189000
804,60,13891,0,9,5,2008,2009,0,0,0,1734,1734,1734,1088,0,2822,12,1,1,3,1020,52,170,0,0,192,582933
805,20,9000,0,5,5,1954,1954,0,812,0,124,936,1128,0,0,1128,5,0,6,1,286,0,0,0,0,0,118000
806,20,12274,0,7,5,2008,2008,0,0,0,1417,1417,1428,0,0,1428,6,0,7,2,554,0,60,0,0,0,227680
807,80,9750,0,5,5,1967,1967,0,400,480,100,980,980,0,0,980,6,0,10,1,384,68,0,0,0,0,135500
808,70,21384,0,5,6,1923,2004,0,1309,0,15,1324,1072,504,0,1576,6,1,5,2,528,0,312,0,0,0,223500
809,80,13400,0,5,5,1966,1966,0,516,128,380,1024,1086,0,0,1086,6,1,6,2,484,0,0,0,0,0,159950
810,75,8100,0,5,5,1898,1965,0,0,0,849,849,1075,1063,0,2138,11,0,11,2,360,40,156,0,0,0,106000
811,20,10140,648,6,6,1974,1999,0,663,377,0,1040,1309,0,0,1309,5,1,1,2,484,265,0,0,0,0,181000
812,120,4438,0,6,5,2004,2004,0,662,0,186,848,848,0,0,848,4,1,6,2,420,140,0,0,0,0,144500
813,20,8712,0,5,5,1952,1952,54,0,0,540,540,1044,0,0,1044,4,0,6,2,504,0,0,0,0,0,55993
814,20,9750,0,6,6,1958,1958,500,608,0,834,1442,1442,0,0,1442,7,0,4,1,301,0,0,275,0,0,157900
815,50,8248,0,5,7,1918,1950,0,0,0,686,686,686,564,0,1250,7,0,7,1,280,207,0,96,0,0,116000
816,20,12137,0,7,5,1998,1998,0,0,0,1649,1649,1661,0,0,1661,6,0,5,2,598,0,34,0,0,0,224900
817,20,11425,0,5,6,1954,1954,0,486,0,522,1008,1008,0,0,1008,4,1,7,1,275,0,0,120,0,0,137000
818,20,13265,0,8,5,2002,2002,0,1218,0,350,1568,1689,0,0,1689,7,2,7,3,857,150,59,0,0,0,271000
819,80,8816,0,6,7,1971,1971,0,504,0,506,1010,1052,0,0,1052,6,0,6,2,440,0,0,0,0,0,155000
820,120,6371,0,7,5,2009,2010,0,733,0,625,1358,1358,0,0,1358,6,1,6,2,484,192,35,0,0,0,224000
821,60,7226,0,7,5,2003,2003,0,0,0,798,798,798,842,0,1640,6,0,6,2,595,0,45,0,0,0,183000
822,20,6000,0,4,4,1953,1953,0,0,0,936,936,936,0,0,936,4,0,2,2,576,0,32,112,0,0,93000
823,60,12394,0,7,5,2003,2003,0,0,0,847,847,847,886,0,1733,7,1,10,2,433,100,48,0,0,0,225000
824,50,9900,0,6,7,1940,1950,0,0,0,778,778,944,545,0,1489,7,1,7,1,240,335,0,0,0,0,139500
825,20,11216,0,8,5,2006,2006,0,0,0,1489,1489,1489,0,0,1489,7,1,6,2,776,0,140,0,0,0,232600
826,20,14803,0,10,5,2007,2008,0,1636,0,442,2078,2084,0,0,2084,7,1,6,3,1220,188,45,0,0,0,385000
827,45,6130,0,5,6,1924,1950,0,784,0,0,784,784,0,0,784,5,0,5,0,0,0,0,116,0,0,109500
828,20,8529,0,7,5,2001,2001,0,20,0,1434,1454,1434,0,0,1434,6,1,4,2,527,290,39,0,0,0,189000
829,60,28698,0,5,5,1967,1967,0,249,764,0,1013,1160,966,0,2126,7,0,6,2,538,486,0,0,0,225,185000
830,160,2544,0,7,5,2005,2005,0,0,0,600,600,520,623,80,1223,4,0,7,2,480,0,166,0,0,0,147400
831,20,11900,0,6,5,1957,1957,0,1040,0,352,1392,1392,0,0,1392,6,2,6,2,458,0,0,0,0,192,166000
832,160,3180,0,7,5,2005,2005,0,0,0,600,600,520,600,80,1200,4,0,6,2,480,0,166,0,0,0,151000
833,60,9548,0,7,6,2003,2003,0,483,0,458,941,941,888,0,1829,7,1,1,2,613,192,39,0,0,0,237000
834,20,10004,0,6,6,1964,1964,0,196,345,975,1516,1516,0,0,1516,6,0,2,2,472,0,0,0,0,152,167000
835,20,7875,0,5,6,1961,1961,0,572,0,572,1144,1144,0,0,1144,6,0,9,2,456,0,0,0,0,0,139950
836,20,9600,0,4,7,1950,1995,0,442,0,625,1067,1067,0,0,1067,4,0,2,2,436,290,0,0,0,0,128000
837,30,8100,0,5,6,1948,1973,0,338,0,1221,1559,1559,0,0,1559,5,0,6,2,812,0,116,230,0,0,153500
838,160,1680,0,6,5,1973,1973,0,330,0,153,483,483,504,0,987,5,0,11,1,264,0,0,0,0,0,100000
839,20,9525,0,5,6,1995,2006,0,0,0,1099,1099,1099,0,0,1099,6,0,6,1,352,278,0,0,0,0,144000
840,50,11767,0,5,6,1946,1995,0,352,0,416,768,768,432,0,1200,6,0,5,1,240,0,0,0,0,0,130500
841,70,12155,0,6,8,1925,1950,0,156,0,516,672,810,672,0,1482,7,0,3,1,400,0,0,254,0,0,140000
842,70,10440,0,5,8,1904,2002,0,0,0,650,650,958,581,0,1539,8,1,6,2,686,70,78,68,0,0,157500
843,80,9020,0,6,7,1966,1966,0,312,539,276,1127,1165,0,0,1165,6,0,5,2,490,0,129,0,0,0,174900
844,90,8000,0,5,4,1961,1961,0,0,0,1800,1800,1800,0,0,1800,10,0,7,0,0,0,0,0,0,0,141000
845,50,12665,0,5,8,1915,1950,0,0,0,876,876,876,540,0,1416,7,1,6,3,720,418,0,194,0,0,153900
846,85,16647,0,5,5,1975,1981,0,1390,0,0,1390,1701,0,0,1701,6,2,1,2,611,0,0,0,0,0,171000
847,60,9317,0,7,5,1993,1993,0,513,0,227,740,1006,769,0,1775,7,1,7,2,425,234,72,192,0,0,213000
848,20,15523,0,5,6,1972,1972,0,460,0,404,864,864,0,0,864,5,1,8,1,338,0,0,0,0,0,133500
849,50,45600,0,6,8,1908,1997,0,0,0,907,907,1307,1051,0,2358,10,1,9,2,360,486,40,0,0,175,240000
850,80,9600,0,6,7,1976,1994,0,0,0,528,528,1094,761,0,1855,7,1,8,2,512,113,100,0,0,0,187000
851,120,4435,0,6,5,2003,2003,0,659,0,189,848,848,0,0,848,3,0,11,2,420,140,0,0,0,0,131500
852,120,3196,0,8,5,2003,2003,0,0,0,1273,1273,1456,0,0,1456,7,1,5,2,400,143,20,0,0,0,215000
853,75,7128,0,7,5,1941,1950,0,364,0,554,918,918,728,0,1646,7,2,8,1,240,0,0,0,0,126,164000
854,80,12095,0,6,6,1964,1964,0,564,0,563,1127,1445,0,0,1445,7,1,8,2,645,180,0,0,0,0,158000
855,20,17920,0,5,4,1955,1974,0,306,1085,372,1763,1779,0,0,1779,6,1,7,2,454,0,418,0,0,312,170000
856,20,6897,0,5,8,1962,2010,0,659,0,381,1040,1040,0,0,1040,6,0,4,1,260,0,104,0,0,0,127000
857,80,10970,0,6,6,1978,1978,0,505,435,0,940,1026,0,0,1026,5,0,10,2,576,0,0,34,0,0,147000
858,60,8125,0,6,5,1994,1995,0,0,0,702,702,702,779,0,1481,6,1,3,2,343,0,36,0,0,0,174000
859,20,10400,0,7,5,1976,1976,0,0,0,1090,1090,1370,0,0,1370,6,1,6,2,479,0,0,0,0,0,152000
860,60,11029,0,6,7,1968,1984,0,619,0,435,1054,1512,1142,0,2654,9,1,8,2,619,0,65,0,0,222,250000
861,50,7642,0,7,8,1918,1998,0,0,0,912,912,912,514,0,1426,7,1,6,1,216,0,240,0,0,0,189950
862,190,11625,0,5,4,1965,1965,0,841,0,198,1039,1039,0,0,1039,6,0,4,2,504,0,0,0,0,0,131500
863,20,9672,0,6,5,1984,1985,0,338,0,702,1040,1097,0,0,1097,6,0,5,2,480,0,0,0,0,0,152000
864,20,7931,0,5,5,1959,1959,0,1148,0,0,1148,1148,0,0,1148,6,0,7,1,672,0,0,0,0,0,132500
865,20,8640,0,7,5,2007,2008,0,0,0,1372,1372,1372,0,0,1372,6,0,5,2,529,0,140,0,0,0,250580
866,20,8750,0,5,6,1970,1970,0,828,0,174,1002,1002,0,0,1002,5,0,8,2,902,0,0,0,0,0,148500
867,20,10656,0,8,5,2006,2007,0,0,0,1638,1638,1646,0,0,1646,6,1,11,3,870,192,80,0,0,0,248900
868,20,6970,0,4,5,1961,1961,400,932,0,108,1040,1120,0,0,1120,5,0,5,2,544,168,0,0,0,0,129000
869,60,14762,0,5,6,1948,1950,0,0,0,0,0,1547,720,53,2320,7,1,5,2,672,120,144,0,0,0,169000
870,60,9938,0,7,5,1993,1994,0,750,0,300,1050,1062,887,0,1949,8,1,6,2,574,156,90,0,0,0,236000
871,20,6600,0,5,5,1962,1962,0,0,0,894,894,894,0,0,894,5,0,8,1,308,0,0,0,0,0,109500
872,60,8750,0,6,5,1998,1998,0,505,0,299,804,804,878,0,1682,7,0,6,2,523,0,77,0,0,0,200500
873,20,8892,0,5,7,1953,1996,0,0,0,105,105,910,0,0,910,5,0,10,2,414,196,0,150,0,0,116000
874,40,12144,0,5,7,1949,1950,0,375,0,457,832,1036,0,232,1268,6,1,9,1,288,0,28,0,0,0,133000
875,50,5720,0,5,6,1941,1950,0,0,0,676,676,676,455,0,1131,5,0,8,1,200,26,0,0,0,0,66500
876,60,9000,0,8,5,2007,2007,0,64,0,1120,1184,1184,1426,0,2610,11,1,8,2,550,208,364,0,0,0,303477
877,20,25286,0,4,5,1963,1963,0,633,0,431,1064,1040,0,0,1040,5,0,1,2,648,0,0,0,0,0,132250
878,60,8834,0,9,5,2004,2005,0,1170,0,292,1462,1462,762,0,2224,10,1,6,3,738,184,0,0,0,0,350000
879,85,11782,0,5,7,1961,1995,400,899,0,210,1109,1155,0,0,1155,6,0,6,2,576,192,0,0,0,0,148000
